E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_41_612.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_41_612.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_41_612.jpg,0,1,0,7.411162
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_41_683.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_41_683.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_41_683.jpg,0,1,0,8.068386
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_41_753.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_41_753.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_41_753.jpg,0,1,0,8.967709
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_41_822.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_41_822.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_41_822.jpg,0,1,0,9.639336
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_41_892.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_41_892.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_41_892.jpg,0,1,0,10.52887
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_41_963.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_41_963.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_41_963.jpg,0,1,0,11.19092
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_033.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_033.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_033.jpg,-0.15,1,0,12.18573
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_103.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_103.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_103.jpg,-0.3,1,0,12.63953
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_174.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_174.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_174.jpg,-0.5000001,1,0,13.35198
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_243.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_243.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_243.jpg,0,1,0,14.17733
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_313.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_313.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_313.jpg,0,1,0,14.99808
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_386.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_386.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_386.jpg,0,1,0,15.40898
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_459.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_459.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_459.jpg,0,1,0,16.26036
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_530.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_530.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_530.jpg,-0.1,1,0,17.10876
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_604.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_604.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_604.jpg,-0.25,1,0,17.91775
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_677.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_677.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_677.jpg,-0.45,1,0,18.65117
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_749.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_749.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_749.jpg,-0.6500001,1,0,19.32021
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_824.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_824.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_824.jpg,0,1,0,19.77947
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_898.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_898.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_898.jpg,0,1,0,20.55434
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_42_972.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_42_972.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_42_972.jpg,0,1,0,21.35054
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_046.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_046.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_046.jpg,0,1,0,21.95508
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_119.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_119.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_119.jpg,0,1,0,22.74499
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_193.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_193.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_193.jpg,0,1,0,23.52758
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_266.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_266.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_266.jpg,-0.05,1,0,24.30448
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_341.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_341.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_341.jpg,-0.2,1,0,24.86691
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_408.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_408.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_408.jpg,-0.4,1,0,25.5522
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_478.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_478.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_478.jpg,-0.5500001,1,0,26.00945
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_553.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_553.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_553.jpg,0,1,0,26.58555
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_628.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_628.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_628.jpg,0,1,0,27.29408
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_707.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_707.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_707.jpg,0,1,0,28.03259
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_787.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_787.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_787.jpg,0,1,0,28.77266
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_863.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_863.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_863.jpg,0,1,0,29.32488
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_43_937.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_43_937.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_43_937.jpg,0,1,0,30.05618
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_013.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_013.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_013.jpg,0,1,0,30.19043
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_089.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_089.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_089.jpg,0,1,0,30.19031
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_169.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_169.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_169.jpg,0,1,0,30.1903
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_237.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_237.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_237.jpg,-0.05,1,0,30.18895
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_305.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_305.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_305.jpg,-0.2,1,0,30.17986
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_375.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_375.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_375.jpg,0,1,0,30.18937
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_444.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_444.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_444.jpg,0,1,0,30.19036
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_515.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_515.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_515.jpg,0,1,0,30.1903
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_584.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_584.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_584.jpg,0,1,0,30.19029
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_654.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_654.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_654.jpg,0,1,0,30.19031
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_722.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_722.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_722.jpg,0,1,0,30.1903
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_793.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_793.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_793.jpg,0,1,0,30.19
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_862.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_862.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_862.jpg,0,1,0,30.1901
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_44_931.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_44_931.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_44_931.jpg,0,1,0,30.19028
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_45_000.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_45_000.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_45_000.jpg,0,1,0,30.18977
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_45_079.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_45_079.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_45_079.jpg,0,1,0,30.19005
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_45_158.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_45_158.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_45_158.jpg,0,1,0,30.1901
E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\center_2021_03_14_15_11_45_235.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\left_2021_03_14_15_11_45_235.jpg,E:\MY PYTHON SCRIPTS\SIMULATOR_DATA_COLLAB\IMG\right_2021_03_14_15_11_45_235.jpg,0,1,0,30.19057
